img_id,path,img_type,scenario,incompatible_ids,_abs_path,_serve_path,_img_source_idx,batch_id,score_start,uncertainty_start,n_answers_start,active_batch_start,score_walk-preference,uncertainty_walk-preference,n_answers_walk-preference,active_batch_walk-preference,score_bike-preference,uncertainty_bike-preference,n_answers_bike-preference,active_batch_bike-preference,score_general-preference,uncertainty_general-preference,n_answers_general-preference,active_batch_general-preference,score_stay-preference,uncertainty_stay-preference,n_answers_stay-preference,active_batch_stay-preference
s26,Stay/Anlagenring_20260610_190235234.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_190235234.jpg,/images/0/Stay/Anlagenring_20260610_190235234.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,4.56253468986391,0.2399429919219782,7,3
s27,Stay/Anlagenring_20260610_191317880.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_191317880.jpg,/images/0/Stay/Anlagenring_20260610_191317880.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.055401574733677,0.2844399067207704,4,3
s28,Stay/Anlagenring_20260610_191335351.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_191335351.jpg,/images/0/Stay/Anlagenring_20260610_191335351.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,2.4008829502888274,0.29362230276448326,3,3
s29,Stay/Anlagenring_20260610_191407538.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_191407538.jpg,/images/0/Stay/Anlagenring_20260610_191407538.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,4.562939209383927,0.2476520364169946,5,3
s30,Stay/Anlagenring_20260610_191603523.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_191603523.jpg,/images/0/Stay/Anlagenring_20260610_191603523.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,7.046420315419778,0.23318995991501512,10,3
s31,Stay/Anlagenring_20260610_192139719.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_192139719.jpg,/images/0/Stay/Anlagenring_20260610_192139719.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,6.361487785065757,0.30921997359253817,3,3
s32,Stay/Anlagenring_20260610_192411849.jpg,stay,Anlagenring,s33,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_192411849.jpg,/images/0/Stay/Anlagenring_20260610_192411849.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,4.142340290926007,0.2235170821458524,6,3
s33,Stay/Anlagenring_20260610_192649201.jpg,stay,Anlagenring,s32,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_192649201.jpg,/images/0/Stay/Anlagenring_20260610_192649201.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.517925600015938,0.27192817624778765,5,3
s34,Stay/Anlagenring_20260610_192812598.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_192812598.jpg,/images/0/Stay/Anlagenring_20260610_192812598.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,7.6686839309466945,0.28663035345124804,5,3
s35,Stay/Anlagenring_20260610_192920236.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_192920236.jpg,/images/0/Stay/Anlagenring_20260610_192920236.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,3.791208108867864,0.29527823998750014,4,3
s36,Stay/Anlagenring_20260610_193104327.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_193104327.jpg,/images/0/Stay/Anlagenring_20260610_193104327.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,6.3547858763977265,0.2612305309118648,5,3
s37,Stay/Anlagenring_20260610_193219468.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_193219468.jpg,/images/0/Stay/Anlagenring_20260610_193219468.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,3.774075092722819,0.2213581706552686,8,3
s38,Stay/Anlagenring_20260610_193319133.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_193319133.jpg,/images/0/Stay/Anlagenring_20260610_193319133.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,4.471893009574807,0.2615582089346525,5,3
s39,Stay/Anlagenring_20260610_193357892.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_193357892.jpg,/images/0/Stay/Anlagenring_20260610_193357892.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.014836293097067,0.24747615026211292,5,3
s40,Stay/Anlagenring_20260610_193526471.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_193526471.jpg,/images/0/Stay/Anlagenring_20260610_193526471.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,7.3828129843790915,0.2881251975968216,4,3
s41,Stay/Anlagenring_20260610_193645847.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_193645847.jpg,/images/0/Stay/Anlagenring_20260610_193645847.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,2.548941703350207,0.24273937309380508,5,3
s42,Stay/Anlagenring_20260610_193815546.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_193815546.jpg,/images/0/Stay/Anlagenring_20260610_193815546.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,6.535207994662831,0.25463932775116255,4,3
s43,Stay/Anlagenring_20260610_194104433.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_194104433.jpg,/images/0/Stay/Anlagenring_20260610_194104433.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,6.693637564799511,0.28287512046801216,4,3
s44,Stay/Anlagenring_20260610_194206458.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_194206458.jpg,/images/0/Stay/Anlagenring_20260610_194206458.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,3.697786959716427,0.23148473707836473,6,3
s45,Stay/Anlagenring_20260610_194634058.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_194634058.jpg,/images/0/Stay/Anlagenring_20260610_194634058.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.750157778897934,0.2616888023781685,5,3
s46,Stay/Anlagenring_20260610_194931268.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_194931268.jpg,/images/0/Stay/Anlagenring_20260610_194931268.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.434605947732553,0.28789128480072856,5,3
s47,Stay/Anlagenring_20260610_195751310.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_195751310.jpg,/images/0/Stay/Anlagenring_20260610_195751310.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,6.184222897136834,0.2574181560091749,5,3
s48,Stay/Anlagenring_20260610_195947076.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_195947076.jpg,/images/0/Stay/Anlagenring_20260610_195947076.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.847450612624479,0.23630527337828666,7,3
s49,Stay/Anlagenring_20260610_200120852.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_200120852.jpg,/images/0/Stay/Anlagenring_20260610_200120852.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.308997192062689,0.27075546253837496,5,3
s50,Stay/Anlagenring_20260610_200928017.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_200928017.jpg,/images/0/Stay/Anlagenring_20260610_200928017.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,4.332392682977892,0.2644383302890468,6,3
s51,Stay/Anlagenring_20260610_201245414.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_201245414.jpg,/images/0/Stay/Anlagenring_20260610_201245414.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,6.196122363278535,0.2942876225228788,4,3
s52,Stay/Anlagenring_20260610_201405131.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_201405131.jpg,/images/0/Stay/Anlagenring_20260610_201405131.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,6.409175608143963,0.2941836460110421,4,3
s53,Stay/Anlagenring_20260610_201721056.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_201721056.jpg,/images/0/Stay/Anlagenring_20260610_201721056.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,3.705967020548809,0.30774146624869264,3,3
s54,Stay/Anlagenring_20260610_201808871.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_201808871.jpg,/images/0/Stay/Anlagenring_20260610_201808871.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,7.07277486153838,0.21184080084913667,9,3
s55,Stay/Anlagenring_20260610_201933087.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_201933087.jpg,/images/0/Stay/Anlagenring_20260610_201933087.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.137830275157448,0.2487191404190307,5,3
s56,Stay/Anlagenring_20260610_202843418.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_202843418.jpg,/images/0/Stay/Anlagenring_20260610_202843418.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,2.570789970480982,0.23315114457316688,8,3
g1,GruppeSafety/Bild_Sicherheit_1.png,walk,Anlagenring,g5,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_1.png,/images/0/GruppeSafety/Bild_Sicherheit_1.png,0,1,5.0,0.5,0,1,2.639242723892329,0.30972195986680706,5,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
g2,GruppeSafety/Bild_Sicherheit_3.png,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_3.png,/images/0/GruppeSafety/Bild_Sicherheit_3.png,0,2,5.0,0.5,0,1,4.2936788365347756,0.3095899962062979,3,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
g3,GruppeSafety/Bild_Sicherheit_6.png,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_6.png,/images/0/GruppeSafety/Bild_Sicherheit_6.png,0,1,5.0,0.5,0,1,4.614569746545949,0.2545146049552343,7,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
g4,GruppeSafety/Bild_Sicherheit_8.png,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_8.png,/images/0/GruppeSafety/Bild_Sicherheit_8.png,0,4,5.0,0.5,0,1,4.676935774837814,0.3354045888219007,3,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
g5,GruppeSafety/Bild_Sicherheit_9.png,walk,Anlagenring,g1,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_9.png,/images/0/GruppeSafety/Bild_Sicherheit_9.png,0,2,5.0,0.5,0,1,5.493452894215912,0.29875063756589215,4,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
g6,GruppeSafety/Bild_Sicherheit_15.png,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_15.png,/images/0/GruppeSafety/Bild_Sicherheit_15.png,0,5,5.0,0.5,0,1,4.627093459503999,0.3759966299697142,2,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
g7,GruppeSafety/Bild_Sicherheit_17.png,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_17.png,/images/0/GruppeSafety/Bild_Sicherheit_17.png,0,5,5.0,0.5,0,1,4.019242554831402,0.4127428594446652,1,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
g8,GruppeSafety/Bild_Sicherheit_4.png,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_4.png,/images/0/GruppeSafety/Bild_Sicherheit_4.png,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.1385636222573785,0.2638810396857658,6,5,5.0,0.5,0,1,5.0,0.5,0,1
g9,GruppeSafety/Bild_Sicherheit_5.png,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_5.png,/images/0/GruppeSafety/Bild_Sicherheit_5.png,0,2,5.0,0.5,0,1,5.0,0.5,0,1,6.168067461322667,0.2839882384130876,4,5,5.0,0.5,0,1,5.0,0.5,0,1
g10,GruppeSafety/Bild_Sicherheit_7.png,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_7.png,/images/0/GruppeSafety/Bild_Sicherheit_7.png,0,4,5.0,0.5,0,1,5.0,0.5,0,1,6.012914181302211,0.39527889679604905,2,5,5.0,0.5,0,1,5.0,0.5,0,1
g11,GruppeSafety/Bild_Sicherheit_16.png,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_16.png,/images/0/GruppeSafety/Bild_Sicherheit_16.png,0,4,5.0,0.5,0,1,5.0,0.5,0,1,4.210420215805914,0.31402537353686183,3,5,5.0,0.5,0,1,5.0,0.5,0,1
g12,GruppeSafety/Bild_Sicherheit_1.png,bike,Anlagenring,g16,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_1.png,/images/0/GruppeSafety/Bild_Sicherheit_1.png,0,3,5.0,0.5,0,1,5.0,0.5,0,1,4.431554590084111,0.3072512254827714,3,5,5.0,0.5,0,1,5.0,0.5,0,1
g13,GruppeSafety/Bild_Sicherheit_3.png,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_3.png,/images/0/GruppeSafety/Bild_Sicherheit_3.png,0,5,5.0,0.5,0,1,5.0,0.5,0,1,4.780509915237373,0.3366809319483454,1,5,5.0,0.5,0,1,5.0,0.5,0,1
g14,GruppeSafety/Bild_Sicherheit_6.png,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_6.png,/images/0/GruppeSafety/Bild_Sicherheit_6.png,0,4,5.0,0.5,0,1,5.0,0.5,0,1,6.027893062728816,0.40369380220101203,1,5,5.0,0.5,0,1,5.0,0.5,0,1
g15,GruppeSafety/Bild_Sicherheit_8.png,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_8.png,/images/0/GruppeSafety/Bild_Sicherheit_8.png,0,1,5.0,0.5,0,1,5.0,0.5,0,1,3.27304383315233,0.2800879119663431,7,5,5.0,0.5,0,1,5.0,0.5,0,1
g16,GruppeSafety/Bild_Sicherheit_9.png,bike,Anlagenring,g12,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_9.png,/images/0/GruppeSafety/Bild_Sicherheit_9.png,0,3,5.0,0.5,0,1,5.0,0.5,0,1,5.956936519735171,0.4071288465532487,1,5,5.0,0.5,0,1,5.0,0.5,0,1
g17,GruppeSafety/Bild_Sicherheit_15.png,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_15.png,/images/0/GruppeSafety/Bild_Sicherheit_15.png,0,3,5.0,0.5,0,1,5.0,0.5,0,1,5.428575339578947,0.28885022827134454,3,5,5.0,0.5,0,1,5.0,0.5,0,1
g18,GruppeSafety/Bild_Sicherheit_17.png,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/GruppeSafety/Bild_Sicherheit_17.png,/images/0/GruppeSafety/Bild_Sicherheit_17.png,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.864834632838784,0.26659389648793813,6,5,5.0,0.5,0,1,5.0,0.5,0,1
